StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent question,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,ID Question,PROLIFIC_PID
2025-07-25 12:07:35,2025-07-25 12:08:06,0,76.109.199.154,100,30,1,2025-07-25 12:08:06,R_3ZCAbgJsgExNuG7,,,,,26.0162,-80.1955,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,40,35,55,38,51,50,100,46,38,55,,613ad21e63b6c74708c223a9
2025-07-25 12:07:52,2025-07-25 12:08:39,0,76.24.12.194,100,46,1,2025-07-25 12:08:39,R_6rJo8VfxEn8YbeG,,,,,41.6835,-72.7953,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,100,51,100,45,80,65,100,82,100,74,,,,,,,,,,,,,66ce1a48210a31534b9c0c67
2025-07-25 12:10:27,2025-07-25 12:11:26,0,99.127.175.117,100,59,1,2025-07-25 12:11:27,R_3pDSxyvlumOhjyC,,,,,35.9306,-86.8788,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,100,90,100,11,100,0,100,0,100,100,,,,,,,,,,,,,669c182b2a59d2c81e9053ad
2025-07-25 12:11:17,2025-07-25 12:13:00,0,24.128.55.3,100,103,1,2025-07-25 12:13:00,R_7VZnqbgHOsODioh,,,,,39.6933,-104.7865,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,11,28,75,79,78,67,50,90,85,49,50,,,,,,,,,,,,,,,,,,,,,,,,639e0331bc3cc615f5a3dd89
2025-07-25 12:14:17,2025-07-25 12:15:30,0,75.100.242.206,100,72,1,2025-07-25 12:15:30,R_1a986oVWlgxsieU,,,,,44.0915,-121.4073,anonymous,EN,1,21,40,50,100,78,10,40,100,70,70,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf0c68c5fc1db0001306ab0
2025-07-25 12:15:19,2025-07-25 12:15:53,0,162.207.84.130,100,34,1,2025-07-25 12:15:54,R_6WTJATCCa9EC18R,,,,,42.3275,-88.2918,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,62,33,20,24,55,21,4,43,19,46,,6713c7a11cd04cebe7a50c9d
2025-07-25 12:15:07,2025-07-25 12:16:27,0,175.29.7.66,100,79,1,2025-07-25 12:16:27,R_6dpTKSmjMXvXooF,,,,,40.7126,-74.0066,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,82,76,81,20,73,,81,0,24,,67c2f5bcaa9d096b798e1d4a
2025-07-25 12:10:57,2025-07-25 12:17:49,0,86.109.83.32,100,411,1,2025-07-25 12:17:49,R_3EcWK7DI9GnPER6,,,,,37.8117,-80.4434,anonymous,EN,1,,,,,,,,,,,,100,0,99,100,100,100,0,100,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6772bcc8c558767d3804cf72
2025-07-25 12:16:37,2025-07-25 12:18:02,0,70.63.182.242,100,85,1,2025-07-25 12:18:03,R_1YsT4DuydxRxDvb,,,,,35.1947,-80.744,anonymous,EN,1,75,100,40,12,59,81,69,100,69,100,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61481ecde9840ff139ea4955
2025-07-25 12:18:50,2025-07-25 12:20:23,0,47.146.2.169,100,93,1,2025-07-25 12:20:24,R_6EW0OQouNCzN61o,,,,,34.1649,-119.172,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,100,0,100,0,100,100,0,100,,,,,,,,,,,,,,,,,,,,,,,,678f0bb28ec3307e4f1afb78
2025-07-25 12:20:15,2025-07-25 12:24:21,0,172.59.209.12,100,245,1,2025-07-25 12:24:21,R_6qgEWBTTyVZBzWA,,,,,40.7337,-74.1941,anonymous,EN,1,,,,,,,,,,,,100,0,50,100,80,80,1,100,80,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6662e9e9187b0ca18293def6
2025-07-25 12:25:07,2025-07-25 12:25:51,0,216.81.108.174,100,44,1,2025-07-25 12:25:51,R_5qsjZOOMxkXTXmX,,,,,31.2127,-82.3503,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,1,100,0,100,100,,,,,,,,,,,,,5e42ea0ba731780621a35fc2
2025-07-25 12:26:18,2025-07-25 12:28:07,0,172.59.212.57,100,108,1,2025-07-25 12:28:07,R_5OTKpRqE0TBkgzS,,,,,40.7238,-74.2293,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,100,100,100,99,0,99,99,100,100,0,100,,,,,,,,,,,,,,,,,,,,,,,,6391e7dac077ff16de26d753
2025-07-25 12:28:18,2025-07-25 12:29:46,0,98.230.93.116,100,88,1,2025-07-25 12:29:47,R_7omFgkmIo7MhWJH,,,,,30.8019,-85.2281,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,76,100,0,0,100,0,100,0,100,100,,,,,,,,,,,,,664f42008eff493e94fd9f00
2025-07-25 12:29:48,2025-07-25 12:30:46,0,209.184.138.70,100,57,1,2025-07-25 12:30:46,R_3Cyi4yqGTBeEny5,,,,,34.0544,-118.244,anonymous,EN,1,,,,,,,,,,,,11,38,69,100,100,100,5,100,100,68,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66e828519d5acd4d33f1d17d
2025-07-25 12:29:39,2025-07-25 12:31:52,0,216.77.93.68,100,133,1,2025-07-25 12:31:53,R_3qewYCKyU2l1P7O,,,,,30.4016,-81.7626,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,62,50,84,100,2,51,100,9,84,81,,65f8deda728990a99bc12b21
2025-07-25 12:38:43,2025-07-25 12:39:55,0,76.30.64.51,100,72,1,2025-07-25 12:39:57,R_7DoKqjIJBJK3TAi,,,,,29.2793,-94.8342,anonymous,EN,1,0,73,0,100,66,95,56,100,0,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633af05da0499598ca6a9834
2025-07-25 12:39:55,2025-07-25 12:40:48,0,207.212.43.185,100,52,1,2025-07-25 12:40:49,R_5huVFFXC3azzu4j,,,,,35.5144,-97.5865,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,68,64,75,85,73,25,100,28,76,84,,,,,,,,,,,,,672eda41e28ba46f845249df
2025-07-25 12:40:49,2025-07-25 12:42:25,0,172.117.202.38,100,95,1,2025-07-25 12:42:25,R_7EuUGvoh3NBNlQK,,,,,33.8242,-118.268,anonymous,EN,1,,,,,,,,,,,,30,10,38,79,66,40,78,100,85,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61113812a3346d03a44a62ff
2025-07-25 12:51:03,2025-07-25 12:52:07,0,208.104.54.186,100,63,1,2025-07-25 12:52:07,R_1s7rVbrRHjOybUA,,,,,35.2334,-82.7343,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,57,59,41,91,40,61,71,100,100,50,66,,,,,,,,,,,,,,,,,,,,,,,,6642aaff6b9eaa6fcd640b60
2025-07-25 12:55:14,2025-07-25 12:56:54,0,75.226.170.17,100,99,1,2025-07-25 12:56:54,R_7rYqzVhBZqEgZSn,,,,,47.6733,-122.3426,anonymous,EN,1,10,67,79,76,62,80,66,100,80,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667992b506b5fb5504eb23e0
2025-07-25 12:55:13,2025-07-25 12:57:07,0,192.190.155.118,100,113,1,2025-07-25 12:57:07,R_1TXIJ3qscweAEKd,,,,,31.3366,-81.9562,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,50,50,100,100,0,50,,5cf804f0c5cf0e00010c02d5
2025-07-25 12:56:26,2025-07-25 12:57:14,0,173.67.179.155,100,48,1,2025-07-25 12:57:14,R_5OlB47raNyiuP1H,,,,,40.3404,-76.7882,anonymous,EN,1,,,,,,,,,,,,28,65,100,29,74,100,1,100,66,78,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee6cc4e34f12e44e827f657
2025-07-25 12:54:52,2025-07-25 12:57:16,0,47.21.39.222,100,144,1,2025-07-25 12:57:16,R_3TRT7FKRgrzT8o6,,,,,40.7306,-73.4313,anonymous,EN,1,13,54,5,21,24,65,66,100,78,31,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6670e05a65d32df6fa3e7560
2025-07-25 13:00:52,2025-07-25 13:01:58,0,174.247.148.40,100,66,1,2025-07-25 13:01:59,R_566dGd1XXQAoEjn,,,,,40.6118,-111.9008,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,50,11,32,53,30,16,100,21,12,41,,6757272b68f4c65faf2c88d9
2025-07-25 13:02:35,2025-07-25 13:04:33,0,24.139.57.227,100,118,1,2025-07-25 13:04:33,R_7QYuGDVfrVh5W95,,,,,34.6224,-98.3913,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,51,70,39,79,50,99,100,100,90,20,90,,,,,,,,,,,,,,,,,,,,,,,,67c1d7dfe0aaba274972150e
2025-07-25 13:13:49,2025-07-25 13:14:13,0,107.131.3.245,100,24,1,2025-07-25 13:14:14,R_61iaVdlSZd7Wnkt,,,,,29.5551,-98.7442,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,77,87,100,100,92,9,100,22,100,100,,,,,,,,,,,,,6400eec38e0aa21ec536a8d4
2025-07-25 13:21:16,2025-07-25 13:22:35,0,104.12.124.82,100,79,1,2025-07-25 13:22:36,R_3CxKv3JzrqMH3SF,,,,,29.6289,-90.7262,anonymous,EN,1,83,39,21,31,91,70,56,100,89,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6631b7082d353b2a8ab48cfe
2025-07-25 13:44:50,2025-07-25 13:47:11,0,73.105.61.190,100,140,1,2025-07-25 13:47:11,R_11t3YaZRm6FcKjD,,,,,30.3122,-81.7243,anonymous,EN,1,,,,,,,,,,,,70,20,90,70,100,75,80,100,100,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67201c693c662a92a49f32a7
2025-07-25 13:45:36,2025-07-25 13:47:23,0,172.56.233.233,100,106,1,2025-07-25 13:47:24,R_61t5CKKhzolDzRv,,,,,34.0251,-118.1556,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,22,89,0,100,0,100,0,100,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,66175a5c3da12e0d2c27c97f
2025-07-25 13:46:17,2025-07-25 13:49:06,0,184.56.146.40,100,169,1,2025-07-25 13:49:07,R_37xSFaGCgnqtlWk,,,,,41.4517,-82.0354,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,74,80,99,100,70,80,100,90,29,51,,6157f554c8d842257650f397
2025-07-25 13:51:41,2025-07-25 13:52:57,0,98.207.223.62,100,75,1,2025-07-25 13:52:58,R_6OHI4rfWLKUsNbK,,,,,37.6864,-121.7654,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,54,25,63,90,13,38,100,0,74,27,,,,,,,,,,,,,676f9074e64ab87848a30331
2025-07-25 13:59:53,2025-07-25 14:03:02,0,89.42.81.25,100,188,1,2025-07-25 14:03:03,R_3Em0CjUzckP32r5,,,,,40.7126,-74.0066,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,0,100,100,50,55,100,100,100,100,79,100,,,,,,,,,,,,,,,,,,,,,,,,67d45e875ebaf958aa085064
2025-07-25 14:11:03,2025-07-25 14:16:04,0,113.20.53.215,100,301,1,2025-07-25 14:16:05,R_6jNVIPDUQSFcoMu,,,,,39.0814,-77.6443,anonymous,EN,1,,,,,,,,,,,,100,0,81,69,100,100,0,100,80,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67e85a8becc5f7048616c4be
2025-07-25 14:33:30,2025-07-25 14:33:59,0,76.103.154.44,100,29,1,2025-07-25 14:34:00,R_70Z2wWYr4vrDiwZ,,,,,37.8381,-122.2609,anonymous,EN,1,100,67,100,100,100,84,87,99,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674fcc8a3dba77858ab948d8
2025-07-25 14:48:34,2025-07-25 14:49:08,0,172.56.102.238,100,33,1,2025-07-25 14:49:08,R_5jTCNmy3MvQNxmA,,,,,28.0206,-82.4574,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,83,5,49,84,7,87,95,6,80,88,,5f1cfb978d05fc1a2baf7b58
2025-07-25 14:52:02,2025-07-25 14:52:30,0,66.215.118.40,100,27,1,2025-07-25 14:52:31,R_6nkMxmNfP4mPm3l,,,,,36.8337,-121.3439,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,49,89,59,90,80,89,97,81,89,91,,,,,,,,,,,,,66e12593ddd5a01785c4e288
2025-07-25 16:30:07,2025-07-25 16:33:00,0,76.86.88.151,100,172,1,2025-07-25 16:33:00,R_3wuDwmg2yufWOxq,,,,,34.1147,-117.3845,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,0,91,90,80,51,90,51,100,100,84,89,,,,,,,,,,,,,,,,,,,,,,,,6335f3cff9eef72add971995
2025-07-28 10:15:24,2025-07-28 10:16:17,0,96.230.55.157,100,52,1,2025-07-28 10:16:17,R_314k2hdcU6h58pX,,,,,42.3182,-71.6429,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,70,60,69,90,30,70,100,20,20,70,,60da18dba560960ea60a8fe5
2025-07-28 10:15:51,2025-07-28 10:16:51,0,73.24.16.212,100,59,1,2025-07-28 10:16:51,R_6QrzGTVFGS689Vb,,,,,44.7601,-93.2748,anonymous,EN,1,,,,,,,,,,,,70,10,65,10,55,70,1,100,95,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628509244930455cbb7cfd4c
2025-07-28 10:15:32,2025-07-28 10:17:31,0,140.177.93.36,100,119,1,2025-07-28 10:17:32,R_5AUvSzLqKaLbtKx,,,,,38.7808,-90.6355,anonymous,EN,1,90,80,50,90,90,0,80,100,90,100,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67871258329b1d6941040ada
2025-07-28 10:17:13,2025-07-28 10:18:08,0,98.217.206.121,100,55,1,2025-07-28 10:18:09,R_7sdbsW6XtxQIszI,,,,,42.8806,-71.3273,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,85,15,10,50,100,5,100,25,100,100,,,,,,,,,,,,,60ed0e7149a025da16189d35
2025-07-28 10:18:26,2025-07-28 10:18:57,0,70.160.208.42,100,30,1,2025-07-28 10:18:57,R_76fL9b2TugDTA6k,,,,,37.0578,-76.46,anonymous,EN,1,,,,,,,,,,,,61,0,79,100,100,100,39,100,30,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655fa55ae220887674baf9d6
2025-07-28 10:18:13,2025-07-28 10:19:58,0,47.187.196.161,100,104,1,2025-07-28 10:19:58,R_1OI8vhcC1bAnH2E,,,,,33.0809,-96.7241,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,72,30,50,100,40,40,100,59,80,36,,677968daf8dc4ddeecc53a73
2025-07-28 10:19:15,2025-07-28 10:20:25,0,173.3.166.190,100,69,1,2025-07-28 10:20:25,R_1FJlCIpDR7xhs15,,,,,40.8547,-73.9218,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,60,100,80,59,60,29,100,100,100,100,,,,,,,,,,,,,63d84be2c9a21026d442e728
2025-07-28 10:19:45,2025-07-28 10:20:38,0,192.240.72.150,100,52,1,2025-07-28 10:20:38,R_6sFwes6T3Ijh7W1,,,,,37.759,-77.48,anonymous,EN,1,10,81,10,40,70,50,60,100,10,70,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66293e47a3a86abb02cbefce
2025-07-28 10:19:50,2025-07-28 10:20:52,0,173.72.42.151,100,61,1,2025-07-28 10:20:52,R_6g1agz9CmyFwzls,,,,,39.4273,-75.2341,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,56,95,96,60,0,73,49,100,94,89,100,,,,,,,,,,,,,,,,,,,,,,,,59c266758e6ea10001f7b6d1
2025-07-28 10:20:41,2025-07-28 10:21:26,0,73.232.80.142,100,45,1,2025-07-28 10:21:27,R_7i83GEE7Ij4Nj27,,,,,29.5726,-95.1004,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,74,28,57,100,37,22,100,18,6,10,,65c7878613b84bfc354131c7
2025-07-28 10:20:42,2025-07-28 10:22:00,0,99.101.83.177,100,78,1,2025-07-28 10:22:01,R_1m9mJkDUxAVkIhW,,,,,28.3774,-81.1888,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,40,0,10,70,100,0,100,87,80,30,,,,,,,,,,,,,5ef9338e3fa1390009d94b76
2025-07-28 10:21:20,2025-07-28 10:22:11,0,71.84.104.129,100,51,1,2025-07-28 10:22:12,R_38UngxzgMjvAkgw,,,,,35.0427,-120.476,anonymous,EN,1,,,,,,,,,,,,90,11,100,100,80,72,79,100,100,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62728a4122289635e97d12f2
2025-07-28 10:21:17,2025-07-28 10:22:17,0,98.97.140.4,100,59,1,2025-07-28 10:22:17,R_7DD6waBMSevCXK1,,,,,34.0544,-118.244,anonymous,EN,1,,,,,,,,,,,,92,24,60,99,79,100,21,100,0,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66676132362349ad49adbefb
2025-07-28 10:21:28,2025-07-28 10:22:18,0,96.93.106.229,100,49,1,2025-07-28 10:22:18,R_1zAXnKXTBnyH9Hm,,,,,47.5662,-122.6411,anonymous,EN,1,100,100,6,100,89,82,100,100,100,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb156d6e16ee65ed2558d7c
2025-07-28 10:21:35,2025-07-28 10:22:24,0,204.111.125.90,100,49,1,2025-07-28 10:22:24,R_1CxwX8jFS31xvk6,,,,,38.746,-78.6422,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,99,100,60,100,0,99,81,99,91,,,,,,,,,,,,,63852fbf95d78ba25b99005e
2025-07-28 10:21:35,2025-07-28 10:22:25,0,66.222.34.118,100,49,1,2025-07-28 10:22:25,R_3oZBszFhQfptDnr,,,,,39.1893,-83.9446,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,50,50,91,11,100,10,100,51,100,51,,,,,,,,,,,,,5f402eb4fbd8df145068b805
2025-07-28 10:21:34,2025-07-28 10:22:29,0,100.6.88.205,100,54,1,2025-07-28 10:22:29,R_7PcYv7XMOXWR9eM,,,,,40.3214,-80.0378,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,50,50,61,76,0,100,0,100,100,100,63,,,,,,,,,,,,,,,,,,,,,,,,58a5cf959e040a0001399f07
2025-07-28 10:21:23,2025-07-28 10:22:42,0,23.252.222.211,100,78,1,2025-07-28 10:22:42,R_1CH9ucjli6784AR,,,,,34.1825,-103.3304,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,0,29,100,100,0,45,65,100,100,90,21,,,,,,,,,,,,,,,,,,,,,,,,5de56b9deda9320ecb83f522
2025-07-28 10:22:09,2025-07-28 10:22:49,0,47.227.107.55,100,40,1,2025-07-28 10:22:50,R_3antuhONCIpgpqR,,,,,39.7436,-86.1158,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,61,83,100,67,100,100,75,71,100,,5c27e76978fad500019328cc
2025-07-28 10:21:42,2025-07-28 10:22:49,0,216.227.106.190,100,67,1,2025-07-28 10:22:50,R_3cEOPe4KwTIHvHz,,,,,46.942,-122.606,anonymous,EN,1,80,10,20,100,90,50,70,100,70,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c1021a547d07800011a23de
2025-07-28 10:21:51,2025-07-28 10:22:51,0,63.143.171.87,100,60,1,2025-07-28 10:22:52,R_1zrqUb3Ujo30NVf,,,,,35.3596,-82.4266,anonymous,EN,1,,,,,,,,,,,,75,20,95,100,100,100,80,100,65,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53987712fdf99b68e3a45021
2025-07-28 10:22:23,2025-07-28 10:23:01,0,208.58.21.195,100,37,1,2025-07-28 10:23:02,R_5oBoFIHjfHhYWSf,,,,,40.6561,-75.2336,anonymous,EN,1,,,,,,,,,,,,89,29,47,61,82,100,51,100,94,79,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631b32b0796f2941b55e7d58
2025-07-28 10:21:40,2025-07-28 10:23:05,0,71.191.146.82,100,84,1,2025-07-28 10:23:05,R_7xkofcJcGyC8WWZ,,,,,38.9757,-77.6414,anonymous,EN,1,93,79,78,40,90,29,95,100,94,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63be3c7ab7bccecc7dc80cd4
2025-07-28 10:21:43,2025-07-28 10:23:11,0,38.129.117.241,100,88,1,2025-07-28 10:23:12,R_1HMklThZTjs94wZ,,,,,36.8633,-87.4848,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,89,20,57,100,0,23,100,14,22,34,,5e7909d956b26e4aba9a460b
2025-07-28 10:22:56,2025-07-28 10:23:32,0,174.86.197.194,100,36,1,2025-07-28 10:23:33,R_1Maq88EEmvUewCJ,,,,,38.7014,-90.1487,anonymous,EN,1,80,85,96,75,22,3,89,100,80,60,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66d3274252d61ef65f0cc099
2025-07-28 10:23:09,2025-07-28 10:23:42,0,71.11.81.98,100,32,1,2025-07-28 10:23:42,R_5i5nMXzW3YPDBGq,,,,,34.9334,-81.9689,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,79,71,91,100,10,90,100,20,70,20,,58c1ce3c3783090001b49355
2025-07-28 10:21:54,2025-07-28 10:23:59,0,97.87.4.154,100,125,1,2025-07-28 10:23:59,R_7EA1MYAYf8XxSWh,,,,,43.1899,-89.2185,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,26,70,90,27,78,75,50,100,100,79,94,,,,,,,,,,,,,,,,,,,,,,,,566a3e0e7da0350012b3ec49
2025-07-28 10:22:58,2025-07-28 10:24:02,0,50.39.100.127,100,64,1,2025-07-28 10:24:02,R_3ERhOTCdI45jMJP,,,,,45.5496,-122.8293,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,84,60,30,66,100,11,100,0,90,84,,,,,,,,,,,,,67ec523e849139f82ff12023
2025-07-28 10:23:19,2025-07-28 10:24:02,0,69.5.223.129,100,43,1,2025-07-28 10:24:03,R_7PjBqBdzcCMI0Kd,,,,,31.0296,-96.1147,anonymous,EN,1,100,83,59,100,80,59,100,100,100,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66045d9597282a2c36b8adbd
2025-07-28 10:23:29,2025-07-28 10:24:05,0,170.64.52.115,100,36,1,2025-07-28 10:24:05,R_54N9jXGz2wS0Kfe,,,,,32.7015,-114.643,anonymous,EN,1,,,,,,,,,,,,76,9,36,100,73,95,68,100,98,99,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e8aa4d80eac7e756a72f478
2025-07-28 10:20:33,2025-07-28 10:24:13,0,108.6.144.116,100,219,1,2025-07-28 10:24:13,R_12S9scJzOhfPMg1,,,,,40.7637,-73.7695,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,73,81,68,89,45,68,100,60,13,46,,60ccbffae161aadb1880ad6c
2025-07-28 10:23:08,2025-07-28 10:24:18,0,71.204.84.137,100,69,1,2025-07-28 10:24:18,R_1OBl5Qhhg5GAtS9,,,,,33.7657,-84.2951,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,20,76,85,22,86,23,100,82,84,83,,,,,,,,,,,,,60bd3949b6f6d9c3453e8def
2025-07-28 10:23:12,2025-07-28 10:24:19,0,108.73.72.233,100,67,1,2025-07-28 10:24:20,R_3cekpMAq77Wn1nE,,,,,26.1355,-80.2347,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80,70,0,0,90,29,100,0,90,80,,,,,,,,,,,,,5dd40277e08a363e4e006384
2025-07-28 10:23:05,2025-07-28 10:24:19,0,107.145.250.249,100,74,1,2025-07-28 10:24:20,R_3qs79dBJeW9cS6g,,,,,28.5978,-81.3024,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,82,72,10,100,14,25,100,53,0,82,,5ec71f1909c8b4000f97fff1
2025-07-28 10:23:22,2025-07-28 10:24:27,0,76.184.113.66,100,64,1,2025-07-28 10:24:27,R_10pJOtz2uLln4Y0,,,,,32.9473,-96.7028,anonymous,EN,1,,,,,,,,,,,,100,30,56,100,77,73,19,100,88,90,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67838c00a0e049fdf173f9bd
2025-07-28 10:23:35,2025-07-28 10:24:31,0,70.105.166.28,100,55,1,2025-07-28 10:24:31,R_5iVEqlDDEB8pf7x,,,,,39.9769,-74.1601,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,28,76,100,84,49,31,21,100,100,72,100,,,,,,,,,,,,,,,,,,,,,,,,67d0a57b0a4981c5e65c3bcc
2025-07-28 10:23:53,2025-07-28 10:24:47,0,217.180.201.158,100,53,1,2025-07-28 10:24:47,R_1jdmPL5bHOiYpiH,,,,,38.0052,-84.423,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,17,66,32,40,15,85,48,100,48,60,48,,,,,,,,,,,,,,,,,,,,,,,,6110b1d94c31281dbc74fd8c
